nm,発光,nm,励起光,,,,,,,
718.5514934,96.03278095,,,,,,718.5514934,96.03278095,,
719.5153056,96.61774275,,,,,,719.5153056,96.61774275,,
719.3776181,96.19991289,,,,,,719.3776181,96.19991289,,
720.2037429,95.86564901,,,,,,720.2037429,95.86564901,,
721.0298676,96.78487469,,,,,,721.0298676,96.78487469,,
721.0298676,96.45061081,,,,,,721.0298676,96.45061081,,
721.0298676,96.11634692,,,,,,721.0298676,96.11634692,,
722.6821171,96.78487469,,,,,,722.6821171,96.78487469,,
722.6821171,96.45061081,,,,,,722.6821171,96.45061081,,
722.6821171,96.15812991,,,,,,722.6821171,96.15812991,,
724.3343665,96.95200663,,,,,,724.3343665,96.95200663,,
724.3343665,96.61774275,,,,,,724.3343665,96.61774275,,
724.3343665,96.28347886,,,,,,724.3343665,96.28347886,,
725.986616,96.95200663,,,,,,725.986616,96.95200663,,
725.986616,96.61774275,,,,,,725.986616,96.61774275,,
725.986616,96.28347886,,,,,,725.986616,96.28347886,,
727.7765529,96.95200663,,,,,,727.7765529,96.95200663,,
727.6388655,96.53417678,,,,,,727.6388655,96.53417678,,
727.2258031,96.36704483,,,,,,727.2258031,96.36704483,,
729.2911149,97.11913858,,,,,,729.2911149,97.11913858,,
729.2911149,96.78487469,,,,,,729.2911149,96.78487469,,
729.2911149,96.45061081,,,,,,729.2911149,96.45061081,,
730.9433644,97.11913858,,,,,,730.9433644,97.11913858,,
730.9433644,96.78487469,,,,,,730.9433644,96.78487469,,
730.9433644,96.49239379,,,,,,730.9433644,96.49239379,,
732.5956139,97.28627052,,,,,,732.5956139,97.28627052,,
732.5956139,96.95200663,,,,,,732.5956139,96.95200663,,
732.5956139,96.61774275,,,,,,732.5956139,96.61774275,,
734.2478634,97.28627052,,,,,,734.2478634,97.28627052,,
734.2478634,96.95200663,,,,,,734.2478634,96.95200663,,
734.2478634,96.61774275,,,,,,734.2478634,96.61774275,,
735.9001128,97.28627052,,,,,,735.9001128,97.28627052,,
735.9001128,96.95200663,,,,,,735.9001128,96.95200663,,
735.9001128,96.70130872,,,,,,735.9001128,96.70130872,,
737.5523623,97.45340246,,,,,,737.5523623,97.45340246,,
737.5523623,97.11913858,,,,,,737.5523623,97.11913858,,
737.5523623,96.78487469,,,,,,737.5523623,96.78487469,,
739.2046118,97.45340246,,,,,,739.2046118,97.45340246,,
739.2046118,97.11913858,,,,,,739.2046118,97.11913858,,
739.2046118,96.82665768,,,,,,739.2046118,96.82665768,,
740.9945487,97.45340246,,,,,,740.9945487,97.45340246,,
740.8568612,97.0355726,,,,,,740.8568612,97.0355726,,
740.4437989,96.86844066,,,,,,740.4437989,96.86844066,,
742.5091107,97.6205344,,,,,,742.5091107,97.6205344,,
742.5091107,97.28627052,,,,,,742.5091107,97.28627052,,
742.5091107,96.95200663,,,,,,742.5091107,96.95200663,,
744.1613602,97.6205344,,,,,,744.1613602,97.6205344,,
744.1613602,97.28627052,,,,,,744.1613602,97.28627052,,
744.1613602,97.0355726,,,,,,744.1613602,97.0355726,,
745.8136097,97.78766634,,,,,,745.8136097,97.78766634,,
745.8136097,97.45340246,,,,,,745.8136097,97.45340246,,
745.8136097,97.11913858,,,,,,745.8136097,97.11913858,,
747.4658591,97.78766634,,,,,,747.4658591,97.78766634,,
747.4658591,97.45340246,,,,,,747.4658591,97.45340246,,
747.4658591,97.11913858,,,,,,747.4658591,97.11913858,,
749.2557961,97.78766634,,,,,,749.2557961,97.78766634,,
749.1181086,97.36983649,,,,,,749.1181086,97.36983649,,
748.7050462,97.20270455,,,,,,748.7050462,97.20270455,,
750.7703581,97.95479829,,,,,,750.7703581,97.95479829,,
750.7703581,97.6205344,,,,,,750.7703581,97.6205344,,
750.7703581,97.28627052,,,,,,750.7703581,97.28627052,,
752.4226075,97.95479829,,,,,,752.4226075,97.95479829,,
752.4226075,97.6205344,,,,,,752.4226075,97.6205344,,
752.4226075,97.28627052,,,,,,752.4226075,97.28627052,,
754.074857,97.95479829,,,,,,754.074857,97.95479829,,
754.074857,97.6205344,,,,,,754.074857,97.6205344,,
754.074857,97.36983649,,,,,,754.074857,97.36983649,,
755.7271065,98.12193023,,,,,,755.7271065,98.12193023,,
755.7271065,97.78766634,,,,,,755.7271065,97.78766634,,
755.7271065,97.45340246,,,,,,755.7271065,97.45340246,,
757.379356,98.12193023,,,,,,757.379356,98.12193023,,
757.379356,97.78766634,,,,,,757.379356,97.78766634,,
757.379356,97.49518545,,,,,,757.379356,97.49518545,,
759.1692929,98.12193023,,,,,,759.1692929,98.12193023,,
759.0316054,97.70410037,,,,,,759.0316054,97.70410037,,
758.6185431,97.53696843,,,,,,758.6185431,97.53696843,,
760.6838549,98.28906217,,,,,,760.6838549,98.28906217,,
760.6838549,97.95479829,,,,,,760.6838549,97.95479829,,
760.6838549,97.6205344,,,,,,760.6838549,97.6205344,,
762.3361044,98.28906217,,,,,,762.3361044,98.28906217,,
762.3361044,97.95479829,,,,,,762.3361044,97.95479829,,
762.3361044,97.6205344,,,,,,762.3361044,97.6205344,,
763.9883538,98.28906217,,,,,,763.9883538,98.28906217,,
763.9883538,97.95479829,,,,,,763.9883538,97.95479829,,
763.9883538,97.70410037,,,,,,763.9883538,97.70410037,,
765.6406033,98.45619411,,,,,,765.6406033,98.45619411,,
765.6406033,98.12193023,,,,,,765.6406033,98.12193023,,
765.6406033,97.78766634,,,,,,765.6406033,97.78766634,,
767.2928528,98.45619411,,,,,,767.2928528,98.45619411,,
767.2928528,98.12193023,,,,,,767.2928528,98.12193023,,
767.2928528,97.78766634,,,,,,767.2928528,97.78766634,,
768.9451023,98.45619411,,,,,,768.9451023,98.45619411,,
768.9451023,98.12193023,,,,,,768.9451023,98.12193023,,
768.9451023,97.87123232,,,,,,768.9451023,97.87123232,,
770.7350392,98.45619411,,,,,,770.7350392,98.45619411,,
770.5973517,98.03836426,,,,,,770.5973517,98.03836426,,
770.1842894,97.87123232,,,,,,770.1842894,97.87123232,,
772.2496012,98.62332606,,,,,,772.2496012,98.62332606,,
772.2496012,98.28906217,,,,,,772.2496012,98.28906217,,
772.2496012,97.95479829,,,,,,772.2496012,97.95479829,,
773.9018507,98.62332606,,,,,,773.9018507,98.62332606,,
773.9018507,98.28906217,,,,,,773.9018507,98.28906217,,
773.9018507,97.95479829,,,,,,773.9018507,97.95479829,,
775.5541001,98.62332606,,,,,,775.5541001,98.62332606,,
775.5541001,98.28906217,,,,,,775.5541001,98.28906217,,
775.5541001,98.03836426,,,,,,775.5541001,98.03836426,,
777.3440371,98.62332606,,,,,,777.3440371,98.62332606,,
777.2063496,98.2054962,,,,,,777.2063496,98.2054962,,
776.7932873,98.03836426,,,,,,776.7932873,98.03836426,,
778.8585991,98.790458,,,,,,778.8585991,98.790458,,
778.8585991,98.45619411,,,,,,778.8585991,98.45619411,,
778.8585991,98.12193023,,,,,,778.8585991,98.12193023,,
780.5108486,98.790458,,,,,,780.5108486,98.790458,,
780.5108486,98.45619411,,,,,,780.5108486,98.45619411,,
780.5108486,98.12193023,,,,,,780.5108486,98.12193023,,
782.163098,98.790458,,,,,,782.163098,98.790458,,
782.163098,98.45619411,,,,,,782.163098,98.45619411,,
782.163098,98.16371322,,,,,,782.163098,98.16371322,,
783.953035,98.790458,,,,,,783.953035,98.790458,,
783.8153475,98.37262814,,,,,,783.8153475,98.37262814,,
783.4022851,98.2054962,,,,,,783.4022851,98.2054962,,
785.467597,98.95758994,,,,,,785.467597,98.95758994,,
785.467597,98.62332606,,,,,,785.467597,98.62332606,,
785.467597,98.28906217,,,,,,785.467597,98.28906217,,
787.1198464,98.95758994,,,,,,787.1198464,98.95758994,,
787.1198464,98.62332606,,,,,,787.1198464,98.62332606,,
787.1198464,98.28906217,,,,,,787.1198464,98.28906217,,
788.7720959,98.95758994,,,,,,788.7720959,98.95758994,,
788.7720959,98.62332606,,,,,,788.7720959,98.62332606,,
788.7720959,98.28906217,,,,,,788.7720959,98.28906217,,
790.4243454,98.95758994,,,,,,790.4243454,98.95758994,,
790.4243454,98.62332606,,,,,,790.4243454,98.62332606,,
790.4243454,98.37262814,,,,,,790.4243454,98.37262814,,
792.0765949,98.95758994,,,,,,792.0765949,98.95758994,,
792.0765949,98.62332606,,,,,,792.0765949,98.62332606,,
792.0765949,98.37262814,,,,,,792.0765949,98.37262814,,
793.7288443,99.12472188,,,,,,793.7288443,99.12472188,,
793.7288443,98.790458,,,,,,793.7288443,98.790458,,
793.7288443,98.45619411,,,,,,793.7288443,98.45619411,,
795.3810938,99.12472188,,,,,,795.3810938,99.12472188,,
795.3810938,98.790458,,,,,,795.3810938,98.790458,,
795.3810938,98.45619411,,,,,,795.3810938,98.45619411,,
797.0333433,99.29185383,,,,,,797.0333433,99.29185383,,
797.0333433,98.95758994,,,,,,797.0333433,98.95758994,,
797.0333433,98.62332606,,,,,,797.0333433,98.62332606,,
797.0333433,98.37262814,,,,,,797.0333433,98.37262814,,
798.6855927,99.29185383,,,,,,798.6855927,99.29185383,,
798.6855927,98.95758994,,,,,,798.6855927,98.95758994,,
798.6855927,98.62332606,,,,,,798.6855927,98.62332606,,
798.6855927,98.37262814,,,,,,798.6855927,98.37262814,,
800.3378422,99.29185383,,,,,,800.3378422,99.29185383,,
800.3378422,98.95758994,,,,,,800.3378422,98.95758994,,
800.3378422,98.62332606,,,,,,800.3378422,98.62332606,,
800.3378422,98.37262814,,,,,,800.3378422,98.37262814,,
801.9900917,99.29185383,,,,,,801.9900917,99.29185383,,
801.9900917,98.95758994,,,,,,801.9900917,98.95758994,,
801.9900917,98.62332606,,,,,,801.9900917,98.62332606,,
801.9900917,98.37262814,,,,,,801.9900917,98.37262814,,
803.6423412,99.29185383,,,,,,803.6423412,99.29185383,,
803.6423412,98.95758994,,,,,,803.6423412,98.95758994,,
803.6423412,98.62332606,,,,,,803.6423412,98.62332606,,
805.2945906,99.29185383,,,,,,805.2945906,99.29185383,,
805.2945906,98.95758994,,,,,,805.2945906,98.95758994,,
805.2945906,98.62332606,,,,,,805.2945906,98.62332606,,
806.9468401,99.29185383,,,,,,806.9468401,99.29185383,,
806.9468401,98.95758994,,,,,,806.9468401,98.95758994,,
806.9468401,98.62332606,,,,,,806.9468401,98.62332606,,
808.5990896,99.29185383,,,,,,808.5990896,99.29185383,,
808.5990896,98.95758994,,,,,,808.5990896,98.95758994,,
808.5990896,98.62332606,,,,,,808.5990896,98.62332606,,
810.251339,99.29185383,,,,,,810.251339,99.29185383,,
810.251339,98.95758994,,,,,,810.251339,98.95758994,,
810.251339,98.62332606,,,,,,810.251339,98.62332606,,
811.9035885,99.29185383,,,,,,811.9035885,99.29185383,,
811.9035885,98.95758994,,,,,,811.9035885,98.95758994,,
811.9035885,98.62332606,,,,,,811.9035885,98.62332606,,
813.555838,99.29185383,,,,,,813.555838,99.29185383,,
813.555838,98.95758994,,,,,,813.555838,98.95758994,,
813.555838,98.62332606,,,,,,813.555838,98.62332606,,
815.2080875,99.29185383,,,,,,815.2080875,99.29185383,,
815.2080875,98.95758994,,,,,,815.2080875,98.95758994,,
815.2080875,98.62332606,,,,,,815.2080875,98.62332606,,
816.8603369,99.29185383,,,,,,816.8603369,99.29185383,,
816.8603369,98.95758994,,,,,,816.8603369,98.95758994,,
816.8603369,98.62332606,,,,,,816.8603369,98.62332606,,
817.6864617,98.37262814,,,,,,817.6864617,98.37262814,,
818.5125864,99.29185383,,,,,,818.5125864,99.29185383,,
818.5125864,98.95758994,,,,,,818.5125864,98.95758994,,
818.5125864,98.62332606,,,,,,818.5125864,98.62332606,,
819.3387111,98.37262814,,,,,,819.3387111,98.37262814,,
820.1648359,99.29185383,,,,,,820.1648359,99.29185383,,
820.1648359,98.95758994,,,,,,820.1648359,98.95758994,,
820.1648359,98.62332606,,,,,,820.1648359,98.62332606,,
820.9909606,98.37262814,,,,,,820.9909606,98.37262814,,
821.8170853,99.20828786,,,,,,821.8170853,99.20828786,,
821.8170853,98.87402397,,,,,,821.8170853,98.87402397,,
821.8170853,98.53976009,,,,,,821.8170853,98.53976009,,
823.4693348,99.12472188,,,,,,823.4693348,99.12472188,,
823.4693348,98.790458,,,,,,823.4693348,98.790458,,
823.4693348,98.45619411,,,,,,823.4693348,98.45619411,,
825.1215843,99.04115591,,,,,,825.1215843,99.04115591,,
825.1215843,98.70689203,,,,,,825.1215843,98.70689203,,
825.1215843,98.41441113,,,,,,825.1215843,98.41441113,,
826.7738338,98.95758994,,,,,,826.7738338,98.95758994,,
826.7738338,98.62332606,,,,,,826.7738338,98.62332606,,
826.7738338,98.33084516,,,,,,826.7738338,98.33084516,,
828.4260832,98.95758994,,,,,,828.4260832,98.95758994,,
828.4260832,98.62332606,,,,,,828.4260832,98.62332606,,
828.4260832,98.28906217,,,,,,828.4260832,98.28906217,,
830.0783327,98.95758994,,,,,,830.0783327,98.95758994,,
830.0783327,98.62332606,,,,,,830.0783327,98.62332606,,
830.0783327,98.28906217,,,,,,830.0783327,98.28906217,,
831.7305822,98.790458,,,,,,831.7305822,98.790458,,
831.7305822,98.45619411,,,,,,831.7305822,98.45619411,,
831.7305822,98.2054962,,,,,,831.7305822,98.2054962,,
833.3828316,98.790458,,,,,,833.3828316,98.790458,,
833.3828316,98.45619411,,,,,,833.3828316,98.45619411,,
833.3828316,98.12193023,,,,,,833.3828316,98.12193023,,
835.0350811,98.70689203,,,,,,835.0350811,98.70689203,,
835.0350811,98.37262814,,,,,,835.0350811,98.37262814,,
835.0350811,98.08014724,,,,,,835.0350811,98.08014724,,
836.6873306,98.62332606,,,,,,836.6873306,98.62332606,,
836.6873306,98.28906217,,,,,,836.6873306,98.28906217,,
836.6873306,97.99658127,,,,,,836.6873306,97.99658127,,
838.3395801,98.62332606,,,,,,838.3395801,98.62332606,,
838.3395801,98.28906217,,,,,,838.3395801,98.28906217,,
838.3395801,97.95479829,,,,,,838.3395801,97.95479829,,
839.9918295,98.45619411,,,,,,839.9918295,98.45619411,,
839.9918295,98.12193023,,,,,,839.9918295,98.12193023,,
839.9918295,97.82944933,,,,,,839.9918295,97.82944933,,
841.644079,98.45619411,,,,,,841.644079,98.45619411,,
841.644079,98.12193023,,,,,,841.644079,98.12193023,,
841.644079,97.78766634,,,,,,841.644079,97.78766634,,
843.2963285,98.28906217,,,,,,843.2963285,98.28906217,,
843.2963285,97.95479829,,,,,,843.2963285,97.95479829,,
843.2963285,97.6205344,,,,,,843.2963285,97.6205344,,
844.948578,98.28906217,,,,,,844.948578,98.28906217,,
844.948578,97.95479829,,,,,,844.948578,97.95479829,,
844.948578,97.6205344,,,,,,844.948578,97.6205344,,
846.6008274,98.12193023,,,,,,846.6008274,98.12193023,,
846.6008274,97.78766634,,,,,,846.6008274,97.78766634,,
846.6008274,97.45340246,,,,,,846.6008274,97.45340246,,
848.2530769,98.03836426,,,,,,848.2530769,98.03836426,,
848.2530769,97.70410037,,,,,,848.2530769,97.70410037,,
848.2530769,97.36983649,,,,,,848.2530769,97.36983649,,
849.9053264,97.95479829,,,,,,849.9053264,97.95479829,,
849.9053264,97.6205344,,,,,,849.9053264,97.6205344,,
849.9053264,97.28627052,,,,,,849.9053264,97.28627052,,
850.7314511,97.07735559,,,,,,850.7314511,97.07735559,,
851.5575758,97.78766634,,,,,,851.5575758,97.78766634,,
851.5575758,97.45340246,,,,,,851.5575758,97.45340246,,
852.521388,97.11913858,,,,,,852.521388,97.11913858,,
851.9706382,96.86844066,,,,,,851.9706382,96.86844066,,
853.2098253,97.6205344,,,,,,853.2098253,97.6205344,,
854.1736375,97.28627052,,,,,,854.1736375,97.28627052,,
854.03595,96.86844066,,,,,,854.03595,96.86844066,,
853.6228877,96.70130872,,,,,,853.6228877,96.70130872,,
855.6881995,97.36983649,,,,,,855.6881995,97.36983649,,
855.6881995,97.0355726,,,,,,855.6881995,97.0355726,,
855.6881995,96.70130872,,,,,,855.6881995,96.70130872,,
857.340449,97.20270455,,,,,,857.340449,97.20270455,,
857.340449,96.86844066,,,,,,857.340449,96.86844066,,
857.340449,96.53417678,,,,,,857.340449,96.53417678,,
858.9926985,97.0355726,,,,,,858.9926985,97.0355726,,
858.9926985,96.70130872,,,,,,858.9926985,96.70130872,,
858.9926985,96.36704483,,,,,,858.9926985,96.36704483,,
858.5796361,96.19991289,,,,,,858.5796361,96.19991289,,
860.6449479,96.95200663,,,,,,860.6449479,96.95200663,,
860.6449479,96.61774275,,,,,,860.6449479,96.61774275,,
860.6449479,96.28347886,,,,,,860.6449479,96.28347886,,
860.6449479,95.99099796,,,,,,860.6449479,95.99099796,,
862.2971974,96.70130872,,,,,,862.2971974,96.70130872,,
862.2971974,96.36704483,,,,,,862.2971974,96.36704483,,
862.2971974,96.03278095,,,,,,862.2971974,96.03278095,,
862.2971974,95.78208304,,,,,,862.2971974,95.78208304,,
863.9494469,96.53417678,,,,,,863.9494469,96.53417678,,
863.9494469,96.19991289,,,,,,863.9494469,96.19991289,,
863.9494469,95.86564901,,,,,,863.9494469,95.86564901,,
863.9494469,95.57316811,,,,,,863.9494469,95.57316811,,
865.6016963,96.19991289,,,,,,865.6016963,96.19991289,,
865.6016963,95.86564901,,,,,,865.6016963,95.86564901,,
865.6016963,95.53138512,,,,,,865.6016963,95.53138512,,
865.6016963,95.28068721,,,,,,865.6016963,95.28068721,,
867.2539458,96.03278095,,,,,,867.2539458,96.03278095,,
867.2539458,95.69851706,,,,,,867.2539458,95.69851706,,
867.2539458,95.36425318,,,,,,867.2539458,95.36425318,,
867.2539458,95.11355527,,,,,,867.2539458,95.11355527,,
868.9061953,95.78208304,,,,,,868.9061953,95.78208304,,
868.9061953,95.44781915,,,,,,868.9061953,95.44781915,,
868.9061953,95.11355527,,,,,,868.9061953,95.11355527,,
868.9061953,94.82107437,,,,,,868.9061953,94.82107437,,
870.5584448,95.53138512,,,,,,870.5584448,95.53138512,,
870.5584448,95.19712124,,,,,,870.5584448,95.19712124,,
870.5584448,94.86285735,,,,,,870.5584448,94.86285735,,
870.5584448,94.61215944,,,,,,870.5584448,94.61215944,,
872.2106942,95.36425318,,,,,,872.2106942,95.36425318,,
872.2106942,95.0299893,,,,,,872.2106942,95.0299893,,
872.2106942,94.69572541,,,,,,872.2106942,94.69572541,,
872.2106942,94.36146153,,,,,,872.2106942,94.36146153,,
873.8629437,95.0299893,,,,,,873.8629437,95.0299893,,
873.8629437,94.69572541,,,,,,873.8629437,94.69572541,,
873.8629437,94.36146153,,,,,,873.8629437,94.36146153,,
873.8629437,94.06898063,,,,,,873.8629437,94.06898063,,
875.5151932,94.77929138,,,,,,875.5151932,94.77929138,,
875.5151932,94.4450275,,,,,,875.5151932,94.4450275,,
875.5151932,94.11076361,,,,,,875.5151932,94.11076361,,
875.5151932,93.81828271,,,,,,875.5151932,93.81828271,,
877.1674426,94.52859347,,,,,,877.1674426,94.52859347,,
877.1674426,94.19432958,,,,,,877.1674426,94.19432958,,
877.1674426,93.8600657,,,,,,877.1674426,93.8600657,,
877.1674426,93.52580181,,,,,,877.1674426,93.52580181,,
878.8196921,94.19432958,,,,,,878.8196921,94.19432958,,
878.8196921,93.8600657,,,,,,878.8196921,93.8600657,,
878.8196921,93.52580181,,,,,,878.8196921,93.52580181,,
878.8196921,93.19153793,,,,,,878.8196921,93.19153793,,
880.4719416,93.8600657,,,,,,880.4719416,93.8600657,,
880.4719416,93.52580181,,,,,,880.4719416,93.52580181,,
880.4719416,93.19153793,,,,,,880.4719416,93.19153793,,
880.4719416,92.85727404,,,,,,880.4719416,92.85727404,,
880.4719416,92.60657613,,,,,,880.4719416,92.60657613,,
881.7111287,93.77649973,,,,,,881.7111287,93.77649973,,
882.1241911,93.44223584,,,,,,882.1241911,93.44223584,,
882.1241911,93.10797196,,,,,,882.1241911,93.10797196,,
882.1241911,92.77370807,,,,,,882.1241911,92.77370807,,
882.1241911,92.43944419,,,,,,882.1241911,92.43944419,,
883.0880033,92.16089095,,,,,,883.0880033,92.16089095,,
883.7764405,93.19153793,,,,,,883.7764405,93.19153793,,
883.7764405,92.85727404,,,,,,883.7764405,92.85727404,,
883.7764405,92.52301016,,,,,,883.7764405,92.52301016,,
884.7402527,92.1051803,,,,,,884.7402527,92.1051803,,
884.6025653,91.77091642,,,,,,884.6025653,91.77091642,,
885.42869,92.85727404,,,,,,885.42869,92.85727404,,
885.42869,92.52301016,,,,,,885.42869,92.52301016,,
886.3925022,92.1051803,,,,,,886.3925022,92.1051803,,
886.2548147,91.68735045,,,,,,886.2548147,91.68735045,,
886.2548147,91.43665253,,,,,,886.2548147,91.43665253,,
887.0809395,92.52301016,,,,,,887.0809395,92.52301016,,
888.0447517,92.1051803,,,,,,888.0447517,92.1051803,,
887.9070642,91.68735045,,,,,,887.9070642,91.68735045,,
887.9070642,91.35308656,,,,,,887.9070642,91.35308656,,
887.9070642,91.10238865,,,,,,887.9070642,91.10238865,,
889.5593137,92.02161433,,,,,,889.5593137,92.02161433,,
889.5593137,91.68735045,,,,,,889.5593137,91.68735045,,
889.5593137,91.35308656,,,,,,889.5593137,91.35308656,,
889.5593137,91.01882268,,,,,,889.5593137,91.01882268,,
889.1462513,90.85169074,,,,,,889.1462513,90.85169074,,
890.5231259,90.60099282,,,,,,890.5231259,90.60099282,,
890.7985008,91.77091642,,,,,,890.7985008,91.77091642,,
891.2115632,91.43665253,,,,,,891.2115632,91.43665253,,
891.2115632,91.10238865,,,,,,891.2115632,91.10238865,,
892.1753753,90.76812476,,,,,,892.1753753,90.76812476,,
892.0376879,90.35029491,,,,,,892.0376879,90.35029491,,
892.0376879,90.01603102,,,,,,892.0376879,90.01603102,,
892.8638126,91.18595462,,,,,,892.8638126,91.18595462,,
893.8276248,90.76812476,,,,,,893.8276248,90.76812476,,
893.6899374,90.35029491,,,,,,893.6899374,90.35029491,,
893.6899374,90.01603102,,,,,,893.6899374,90.01603102,,
893.6899374,89.68176714,,,,,,893.6899374,89.68176714,,
894.5160621,89.30572027,,,,,,894.5160621,89.30572027,,
894.9291245,90.60099282,,,,,,894.9291245,90.60099282,,
895.3421868,90.26672894,,,,,,895.3421868,90.26672894,,
895.3421868,89.93246505,,,,,,895.3421868,89.93246505,,
895.3421868,89.59820117,,,,,,895.3421868,89.59820117,,
896.305999,89.26393728,,,,,,896.305999,89.26393728,,
896.1683116,88.84610743,,,,,,896.1683116,88.84610743,,
896.9944363,90.01603102,,,,,,896.9944363,90.01603102,,
896.9944363,89.68176714,,,,,,896.9944363,89.68176714,,
897.820561,89.26393728,,,,,,897.820561,89.26393728,,
897.820561,88.9296734,,,,,,897.820561,88.9296734,,
897.820561,88.59540951,,,,,,897.820561,88.59540951,,
898.6466858,89.5146352,,,,,,898.6466858,89.5146352,,
898.7843732,88.26114563,,,,,,898.7843732,88.26114563,,
899.610498,89.09680534,,,,,,899.610498,89.09680534,,
899.4728105,88.67897548,,,,,,899.4728105,88.67897548,,
900.2989352,88.26114563,,,,,,900.2989352,88.26114563,,
900.2989352,87.92688174,,,,,,900.2989352,87.92688174,,
900.2989352,87.63440084,,,,,,900.2989352,87.63440084,,
901.12506,88.84610743,,,,,,901.12506,88.84610743,,
901.12506,88.51184354,,,,,,901.12506,88.51184354,,
901.2627474,87.31406462,,,,,,901.2627474,87.31406462,,
901.9511847,88.09401369,,,,,,901.9511847,88.09401369,,
901.9511847,87.7597498,,,,,,901.9511847,87.7597498,,
902.7773095,88.3447116,,,,,,902.7773095,88.3447116,,
902.9149969,87.42548592,,,,,,902.9149969,87.42548592,,
902.7773095,87.00765606,,,,,,902.7773095,87.00765606,,
903.6034342,87.92688174,,,,,,903.6034342,87.92688174,,
903.6034342,86.63160919,,,,,,903.6034342,86.63160919,,
904.5672464,87.59261786,,,,,,904.5672464,87.59261786,,
904.4295589,87.174788,,,,,,904.4295589,87.174788,,
904.4295589,86.84052412,,,,,,904.4295589,86.84052412,,
904.5672464,86.31127297,,,,,,904.5672464,86.31127297,,
905.668746,87.42548592,,,,,,905.668746,87.42548592,,
906.0818084,87.09122203,,,,,,906.0818084,87.09122203,,
906.0818084,86.75695815,,,,,,906.0818084,86.75695815,,
906.0818084,86.42269426,,,,,,906.0818084,86.42269426,,
906.0818084,86.08843038,,,,,,906.0818084,86.08843038,,
906.0818084,85.79594948,,,,,,906.0818084,85.79594948,,
907.0456206,85.47561325,,,,,,907.0456206,85.47561325,,
907.3209955,86.92409009,,,,,,907.3209955,86.92409009,,
907.7340579,86.5898262,,,,,,907.7340579,86.5898262,,
907.7340579,86.25556232,,,,,,907.7340579,86.25556232,,
907.7340579,85.92129843,,,,,,907.7340579,85.92129843,,
908.5601826,85.58703455,,,,,,908.5601826,85.58703455,,
908.5601826,85.25277066,,,,,,908.5601826,85.25277066,,
908.5601826,84.96028977,,,,,,908.5601826,84.96028977,,
909.3863073,86.17199635,,,,,,909.3863073,86.17199635,,
909.3863073,85.83773246,,,,,,909.3863073,85.83773246,,
909.3863073,84.70959185,,,,,,909.3863073,84.70959185,,
910.2124321,85.41990261,,,,,,910.2124321,85.41990261,,
910.2124321,85.08563872,,,,,,910.2124321,85.08563872,,
910.2124321,84.41711095,,,,,,910.2124321,84.41711095,,
910.6254944,85.75416649,,,,,,910.6254944,85.75416649,,
911.0385568,84.75137484,,,,,,911.0385568,84.75137484,,
911.0385568,84.08284707,,,,,,911.0385568,84.08284707,,
911.8646815,85.33633664,,,,,,911.8646815,85.33633664,,
911.8646815,85.00207275,,,,,,911.8646815,85.00207275,,
912.002369,84.41711095,,,,,,912.002369,84.41711095,,
912.002369,83.74858318,,,,,,912.002369,83.74858318,,
911.8646815,83.4143193,,,,,,911.8646815,83.4143193,,
913.516931,84.66780887,,,,,,913.516931,84.66780887,,
913.516931,84.33354498,,,,,,913.516931,84.33354498,,
913.516931,83.9992811,,,,,,913.516931,83.9992811,,
913.516931,83.66501721,,,,,,913.516931,83.66501721,,
913.516931,83.33075333,,,,,,913.516931,83.33075333,,
913.516931,82.99648944,,,,,,913.516931,82.99648944,,
914.3430558,82.62044257,,,,,,914.3430558,82.62044257,,
914.7561181,84.24997901,,,,,,914.7561181,84.24997901,,
915.1691805,83.91571513,,,,,,915.1691805,83.91571513,,
915.1691805,83.58145124,,,,,,915.1691805,83.58145124,,
915.1691805,83.24718736,,,,,,915.1691805,83.24718736,,
915.1691805,82.91292347,,,,,,915.1691805,82.91292347,,
915.1691805,82.28617869,,,,,,915.1691805,82.28617869,,
915.9953052,82.57865959,,,,,,915.9953052,82.57865959,,
916.82143,83.49788527,,,,,,916.82143,83.49788527,,
916.82143,83.16362138,,,,,,916.82143,83.16362138,,
916.82143,82.8293575,,,,,,916.82143,82.8293575,,
916.9591174,82.2443957,,,,,,916.9591174,82.2443957,,
916.82143,81.82656585,,,,,,916.82143,81.82656585,,
917.6475547,81.45051897,,,,,,917.6475547,81.45051897,,
918.0606171,83.08005541,,,,,,918.0606171,83.08005541,,
918.4736794,82.74579153,,,,,,918.4736794,82.74579153,,
918.4736794,82.41152764,,,,,,918.4736794,82.41152764,,
918.4736794,82.07726376,,,,,,918.4736794,82.07726376,,
918.4736794,81.74299987,,,,,,918.4736794,81.74299987,,
918.4736794,81.11625509,,,,,,918.4736794,81.11625509,,
919.2998042,81.40873599,,,,,,919.2998042,81.40873599,,
919.2998042,80.78199121,,,,,,919.2998042,80.78199121,,
919.7128665,82.41152764,,,,,,919.7128665,82.41152764,,
920.1259289,82.07726376,,,,,,920.1259289,82.07726376,,
920.1259289,81.74299987,,,,,,920.1259289,81.74299987,,
920.1259289,81.0744721,,,,,,920.1259289,81.0744721,,
920.1259289,80.40594433,,,,,,920.1259289,80.40594433,,
920.9520536,81.40873599,,,,,,920.9520536,81.40873599,,
920.9520536,80.74020822,,,,,,920.9520536,80.74020822,,
920.9520536,80.07168045,,,,,,920.9520536,80.07168045,,
